subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-VC-11,1998-02-22,2017-05-23,19.25,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,8,,208,,,188,,,280,,224,,162,,,,125,,228,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-12,1999-02-15,2018-10-17,19.67,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,131,,,,,66,,,,128,,207,225,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-13,1999-02-16,2020-06-09,21.31,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,8,,,385,520,,,294,,70,,,,,,,180,684,,265,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-14,2000-02-11,2017-01-10,16.91,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,629,,504,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-15,2000-12-04,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,680,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-16,2001-03-11,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-17,2004-02-08,2007-05-25,3.30,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-18,2004-02-18,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,,325,355,88,,490.2,,,564,,,,,400,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-20,2006-02-14,2020-01-14,13.92,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,615,165,,256.5,,,,,,,258,733.7,350.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-21,2007-01-27,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,0,,204,,1040,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-22,2007-02-07,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,9,,460,223.25,181,,,403.975,,,75,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-23,2007-12-21,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,33,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-24,2008-01-03,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,416,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-25,2009-02-04,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,62,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-27,1988-01-20,2016-04-01,28.20,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,13,,,,,,,79,260.5,,,,,,,,,,,,,198,,164,,,401.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-28,1989-12-28,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,,,440,,,,662,490,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-29,1991-11-02,2012-01-30,20.24,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,11,,,,337.5,0,,,492,,270,,210,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-3,1991-01-24,2006-08-29,15.60,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,14,,,,,45,0,111,,0,,,,,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-30,1993-03-04,2020-06-25,27.31,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,13,,,126,234,,,184,120,,210,329,,172,,410,,336,,147,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-31,1994-04-10,2014-11-10,20.58,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,15,0,160,,,0,,,64,,,0,,375,,82,,246,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-32,1994-09-12,2010-06-22,15.78,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,22,48,,261,,,,,,,,294,216,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-33,1994-12-04,2008-04-02,13.33,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,13,0,,,,385,810,,322,,485,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-35,1995-12-17,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,13,,,224,,,432,316,484,,282,170,585,,104,,162,,144,,292,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-36,1998-02-07,1999-07-14,1.44,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-37,1998-12-19,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,532,330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-38,1999-02-24,2014-10-09,15.62,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,360,,,,,,228,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-39,2000-02-02,2011-10-15,11.70,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,200,,164,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-4,1992-03-02,1995-06-07,3.26,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-40,2000-02-18,2004-07-15,4.40,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-41,2001-02-28,2011-06-02,10.26,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,213,,0,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-42,2001-05-04,2003-08-10,2.27,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-43,2001-12-26,2011-06-28,9.51,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-44,2002-04-14,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,648,,,90,,560,,344,,,,68,78,,170,,395,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-45,2003-01-07,2011-07-03,8.49,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-46,2003-02-12,2005-05-01,2.21,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,720,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-47,2003-03-03,2012-11-27,9.73,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,168,,,,410,0,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-48,2004-01-15,2009-07-18,5.51,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,580,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-49,2004-02-16,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,252,,112,,104,,240,0,,,102,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-5,1993-02-28,2007-12-14,14.79,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-50,2005-01-07,2016-05-26,11.39,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,5,,,279,,288,,50,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-52,2007-01-02,2019-04-15,12.29,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,372,,,,,588,528,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-53,2008-01-25,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,520,,192,,,,276,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-54,2008-12-31,2015-07-06,6.52,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,375,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-55,2009-12-15,,,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,280,,,,190,,832,,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-56,2007-08-06,,,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,470,144,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-57,2009-12-25,2017-07-31,7.60,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,99,,,325,,,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-58,1972-02-10,2002-09-05,30.57,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-59,2010-02-03,2017-08-08,7.51,Coquerel's Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,420,,,,184,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-6,1993-04-06,2019-09-20,26.46,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,13,,291,94,,,,112,,195,180,,,243,,150,,,205,192,,,245,249,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-7,1996-12-08,2009-07-20,12.62,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,291,176,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-VC-8,1996-12-17,2005-05-26,8.44,Coquerel's Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,661,284,,468,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-1,1981-03-30,2016-04-28,35.08,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,,,,,,,,,,,,,340,,,438,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-12,1991-04-14,2008-04-19,17.01,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-13,1991-05-20,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-16,1992-05-11,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,,201,,,92,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-17,1992-05-11,2018-11-08,26.49,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,640,,,,,,376,,330,142,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-18,1995-04-29,2019-06-08,24.11,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,356,,68,,580,,63,,465,82,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-19,1996-05-17,2017-10-26,21.44,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-2,1985-05-03,2018-06-14,33.11,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-21,2002-05-26,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,990,192,,,249,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-22,2004-05-11,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,999,,136,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-23,2004-05-11,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,105,,164,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-25,2008-05-24,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,90,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-26,1978-04-21,1996-10-06,18.46,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,,,,,,258,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-28,1983-04-16,2004-08-07,21.31,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,,,,,,,50.5,,58,0,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-3,1985-05-03,2010-11-21,25.55,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-30,1980-05-11,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-31,1985-04-25,2006-01-05,20.69,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-32,1987-04-20,2018-04-04,30.96,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-33,1987-04-20,2017-04-15,29.99,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-34,1988-04-30,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,11,,,,,,,,,,,,,70,,111,78,384,,240,,155,,111,,140,,,,198.35,218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-35,1988-04-30,2008-03-18,19.88,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-37,1989-04-22,2013-03-13,23.89,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,11,,,,,,62,53,,,,,,,252,364,,252,162,156,,134,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-4,1985-05-03,2013-03-06,27.84,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,,,,,228,,,106.5,,,,,160,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-41,1991-06-17,2014-01-06,22.55,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-44,1994-04-26,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,,,,,,,,,,,317,315,,,213,,260.4,,432,168.1,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-46,1994-05-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-47,1994-05-02,2000-03-21,5.89,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-48,1996-05-17,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,8,,,,212,,,,550,,,336,162,,0,,,,,201.6,164,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-49,1999-05-17,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-5,1989-04-22,2018-08-06,29.29,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,54,,,,,,,,,110,202,120,,,285,468,,,84,,128.8,,126.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-50,1999-05-17,2017-12-22,18.60,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-51,2008-05-24,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,225,,0,,,,170.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-52,2007-07-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,172,,264,,,268,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-53,2007-07-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,650,,189,,,156,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-55,2009-04-29,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,555,618,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-57,2009-04-29,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,200,530,,308.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-7,1990-04-28,2011-12-23,21.65,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,,791,,,,,,,,,216,,140,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-8,1990-04-28,2010-02-15,19.80,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,8,,,274,,,,,,,,86,,192,639,,162.5,,,808,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-84,1988-04-30,2004-02-15,15.79,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,206,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-87,1989-04-29,2013-06-06,24.10,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-1,1976-05-18,2008-07-19,32.17,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,10,,,,,,,,,,,,,,,,,,51,,,,,50,,,231,640,284,,,132,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-10,2005-04-17,,,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-11,1997-04-06,2014-05-28,17.14,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-12,1978-04-11,2006-04-20,28.02,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,,,,,,,,,,,,,,,,,292,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-13,1981-04-15,2013-05-12,32.07,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,8,,,,,,,,,,,,,,,,,,372,,,,547.5,567,52,,296,0,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-14,1984-05-08,2001-03-20,16.87,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-16,1985-05-03,2014-07-20,29.21,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,,,,,,,0,,,,,455,362.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
